pizza_id,order_id,Total orders,pizza_name_id,quantity,order_date,Days,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
22897,10070,0.5,big_meat_s,1,18-06-2015,Thu,14:46:28,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
22898,10070,0.5,thai_ckn_l,1,18-06-2015,Thu,14:46:28,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22899,10071,1,spicy_ital_s,1,18-06-2015,Thu,14:48:52,12.5,12.5,Regular,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
22900,10072,1,five_cheese_l,1,18-06-2015,Thu,15:20:22,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
22901,10073,1,calabrese_l,1,18-06-2015,Thu,15:22:11,20.25,20.25,Large,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
22902,10074,1,big_meat_s,1,18-06-2015,Thu,15:48:06,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
22903,10075,0.5,sicilian_m,1,18-06-2015,Thu,16:03:06,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
22904,10075,0.5,the_greek_xxl,1,18-06-2015,Thu,16:03:06,35.95,35.95,XX-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
22905,10076,0.5,cali_ckn_l,1,18-06-2015,Thu,16:07:56,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
22906,10076,0.5,hawaiian_s,1,18-06-2015,Thu,16:07:56,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22907,10077,0.5,bbq_ckn_l,1,18-06-2015,Thu,16:09:26,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22908,10077,0.5,ital_cpcllo_l,1,18-06-2015,Thu,16:09:26,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
22909,10078,0.25,green_garden_s,1,18-06-2015,Thu,16:15:34,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
22910,10078,0.25,napolitana_s,1,18-06-2015,Thu,16:15:34,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
22911,10078,0.25,spicy_ital_l,1,18-06-2015,Thu,16:15:34,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
22912,10078,0.25,veggie_veg_m,1,18-06-2015,Thu,16:15:34,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
22913,10079,0.333333333,bbq_ckn_l,1,18-06-2015,Thu,16:21:21,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22914,10079,0.333333333,hawaiian_l,1,18-06-2015,Thu,16:21:21,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22915,10079,0.333333333,thai_ckn_m,1,18-06-2015,Thu,16:21:21,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22916,10080,1,sicilian_s,1,18-06-2015,Thu,16:24:32,12.25,12.25,Regular,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
22917,10081,0.5,classic_dlx_m,1,18-06-2015,Thu,16:30:26,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
22918,10081,0.5,mediterraneo_l,1,18-06-2015,Thu,16:30:26,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
22919,10082,0.333333333,calabrese_l,1,18-06-2015,Thu,16:56:19,20.25,20.25,Large,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
22920,10082,0.333333333,thai_ckn_m,1,18-06-2015,Thu,16:56:19,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22921,10082,0.333333333,the_greek_m,1,18-06-2015,Thu,16:56:19,16,16,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
22922,10083,0.333333333,ckn_pesto_m,1,18-06-2015,Thu,17:09:05,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
22923,10083,0.333333333,ckn_pesto_s,1,18-06-2015,Thu,17:09:05,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
22924,10083,0.333333333,napolitana_m,1,18-06-2015,Thu,17:09:05,16,16,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
22925,10084,0.333333333,bbq_ckn_l,1,18-06-2015,Thu,17:34:43,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22926,10084,0.333333333,napolitana_s,1,18-06-2015,Thu,17:34:43,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
22927,10084,0.333333333,veggie_veg_l,1,18-06-2015,Thu,17:34:43,20.25,20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
22928,10085,1,soppressata_s,1,18-06-2015,Thu,17:44:31,12.5,12.5,Regular,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
22929,10086,0.5,spicy_ital_l,1,18-06-2015,Thu,18:06:45,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
22930,10086,0.5,spinach_supr_l,1,18-06-2015,Thu,18:06:45,20.75,20.75,Large,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
22931,10087,0.5,ckn_alfredo_m,1,18-06-2015,Thu,18:08:31,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
22932,10087,0.5,peppr_salami_l,1,18-06-2015,Thu,18:08:31,20.75,20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
22933,10088,0.5,five_cheese_l,1,18-06-2015,Thu,18:19:05,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
22934,10088,0.5,green_garden_s,1,18-06-2015,Thu,18:19:05,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
22935,10089,0.5,cali_ckn_l,1,18-06-2015,Thu,18:20:23,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
22936,10089,0.5,hawaiian_s,1,18-06-2015,Thu,18:20:23,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22937,10090,0.333333333,bbq_ckn_l,2,18-06-2015,Thu,18:21:12,20.75,41.5,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22938,10090,0.333333333,spicy_ital_l,1,18-06-2015,Thu,18:21:12,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
22939,10090,0.333333333,thai_ckn_m,1,18-06-2015,Thu,18:21:12,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22940,10091,1,calabrese_s,1,18-06-2015,Thu,18:26:23,12.25,12.25,Regular,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
22941,10092,0.5,southw_ckn_l,1,18-06-2015,Thu,18:52:17,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
22942,10092,0.5,spinach_fet_m,1,18-06-2015,Thu,18:52:17,16,16,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
22943,10093,1,southw_ckn_l,1,18-06-2015,Thu,19:08:25,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
22944,10094,0.5,pep_msh_pep_m,1,18-06-2015,Thu,19:18:25,14.5,14.5,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
22945,10094,0.5,sicilian_l,1,18-06-2015,Thu,19:18:25,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
22946,10095,0.5,calabrese_m,1,18-06-2015,Thu,19:27:06,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
22947,10095,0.5,ital_supr_l,1,18-06-2015,Thu,19:27:06,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
22948,10096,0.5,mediterraneo_l,1,18-06-2015,Thu,19:34:18,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
22949,10096,0.5,spicy_ital_s,1,18-06-2015,Thu,19:34:18,12.5,12.5,Regular,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
22950,10097,0.5,pep_msh_pep_s,1,18-06-2015,Thu,19:35:24,11,11,Regular,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
22951,10097,0.5,veggie_veg_l,1,18-06-2015,Thu,19:35:24,20.25,20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
22952,10098,1,ckn_alfredo_m,1,18-06-2015,Thu,19:48:41,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
22953,10099,0.5,four_cheese_m,1,18-06-2015,Thu,20:13:48,14.75,14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
22954,10099,0.5,the_greek_xl,1,18-06-2015,Thu,20:13:48,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
22955,10100,1,classic_dlx_s,1,18-06-2015,Thu,21:48:46,12,12,Regular,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
22956,10101,1,prsc_argla_s,1,19-06-2015,Fri,11:30:04,12.5,12.5,Regular,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
22957,10102,0.25,big_meat_s,1,19-06-2015,Fri,11:55:58,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
22958,10102,0.25,ckn_alfredo_m,1,19-06-2015,Fri,11:55:58,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
22959,10102,0.25,ital_cpcllo_l,1,19-06-2015,Fri,11:55:58,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
22960,10102,0.25,thai_ckn_m,1,19-06-2015,Fri,11:55:58,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22961,10103,1,spinach_supr_l,1,19-06-2015,Fri,12:06:49,20.75,20.75,Large,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
22962,10104,1,bbq_ckn_l,1,19-06-2015,Fri,12:09:37,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22963,10105,1,classic_dlx_l,1,19-06-2015,Fri,12:15:20,20.5,20.5,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
22964,10106,0.5,hawaiian_s,1,19-06-2015,Fri,12:20:53,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22965,10106,0.5,ital_cpcllo_l,1,19-06-2015,Fri,12:20:53,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
22966,10107,1,southw_ckn_m,1,19-06-2015,Fri,12:26:44,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
22967,10108,1,spinach_fet_s,1,19-06-2015,Fri,12:30:11,12,12,Regular,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
22968,10109,0.5,bbq_ckn_m,1,19-06-2015,Fri,12:30:44,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22969,10109,0.5,ital_supr_s,1,19-06-2015,Fri,12:30:44,12.5,12.5,Regular,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
22970,10110,0.5,green_garden_l,1,19-06-2015,Fri,12:31:07,20.25,20.25,Large,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
22971,10110,0.5,peppr_salami_l,1,19-06-2015,Fri,12:31:07,20.75,20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
22972,10111,1,classic_dlx_m,1,19-06-2015,Fri,12:33:20,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
22973,10112,0.5,mediterraneo_m,1,19-06-2015,Fri,12:42:01,16,16,Medium,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
22974,10112,0.5,spin_pesto_s,1,19-06-2015,Fri,12:42:01,12.5,12.5,Regular,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
22975,10113,1,the_greek_xl,1,19-06-2015,Fri,12:42:29,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
22976,10114,1,bbq_ckn_l,1,19-06-2015,Fri,12:45:30,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22977,10115,1,ital_supr_l,1,19-06-2015,Fri,13:08:39,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
22978,10116,0.5,calabrese_m,1,19-06-2015,Fri,13:28:04,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
22979,10116,0.5,thai_ckn_l,1,19-06-2015,Fri,13:28:04,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22980,10117,1,ckn_alfredo_m,1,19-06-2015,Fri,13:35:09,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
22981,10118,1,sicilian_l,1,19-06-2015,Fri,13:37:07,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
22982,10119,0.083333333,cali_ckn_s,1,19-06-2015,Fri,13:38:04,12.75,12.75,Regular,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
22983,10119,0.083333333,ckn_pesto_m,1,19-06-2015,Fri,13:38:04,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
22984,10119,0.083333333,classic_dlx_m,1,19-06-2015,Fri,13:38:04,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
22985,10119,0.083333333,four_cheese_l,1,19-06-2015,Fri,13:38:04,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
22986,10119,0.083333333,hawaiian_l,1,19-06-2015,Fri,13:38:04,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22987,10119,0.083333333,hawaiian_s,1,19-06-2015,Fri,13:38:04,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22988,10119,0.083333333,ital_supr_m,1,19-06-2015,Fri,13:38:04,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
22989,10119,0.083333333,mexicana_s,1,19-06-2015,Fri,13:38:04,12,12,Regular,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
22990,10119,0.083333333,peppr_salami_m,1,19-06-2015,Fri,13:38:04,16.5,16.5,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
22991,10119,0.083333333,prsc_argla_m,1,19-06-2015,Fri,13:38:04,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
22992,10119,0.083333333,sicilian_l,1,19-06-2015,Fri,13:38:04,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
22993,10119,0.083333333,southw_ckn_l,1,19-06-2015,Fri,13:38:04,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
22994,10120,0.25,ital_supr_m,1,19-06-2015,Fri,13:40:04,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
22995,10120,0.25,pepperoni_l,1,19-06-2015,Fri,13:40:04,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
22996,10120,0.25,thai_ckn_s,1,19-06-2015,Fri,13:40:04,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22997,10120,0.25,veggie_veg_s,1,19-06-2015,Fri,13:40:04,12,12,Regular,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
22998,10121,0.5,southw_ckn_l,1,19-06-2015,Fri,13:45:09,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
22999,10121,0.5,spin_pesto_l,1,19-06-2015,Fri,13:45:09,20.75,20.75,Large,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
23000,10122,0.333333333,napolitana_m,1,19-06-2015,Fri,14:05:06,16,16,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
23001,10122,0.333333333,pepperoni_m,1,19-06-2015,Fri,14:05:06,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
23002,10122,0.333333333,spinach_supr_m,1,19-06-2015,Fri,14:05:06,16.5,16.5,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
23003,10123,0.5,brie_carre_s,1,19-06-2015,Fri,14:15:44,23.65,23.65,Regular,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
23004,10123,0.5,classic_dlx_m,1,19-06-2015,Fri,14:15:44,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
23005,10124,1,ckn_pesto_l,1,19-06-2015,Fri,14:22:29,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
23006,10125,0.333333333,cali_ckn_s,1,19-06-2015,Fri,14:24:41,12.75,12.75,Regular,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
23007,10125,0.333333333,ckn_alfredo_m,1,19-06-2015,Fri,14:24:41,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
23008,10125,0.333333333,pepperoni_l,1,19-06-2015,Fri,14:24:41,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
23009,10126,0.5,prsc_argla_m,1,19-06-2015,Fri,14:43:37,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
23010,10126,0.5,spicy_ital_m,1,19-06-2015,Fri,14:43:37,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
23011,10127,0.166666667,classic_dlx_l,1,19-06-2015,Fri,14:47:03,20.5,20.5,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
23012,10127,0.166666667,peppr_salami_s,1,19-06-2015,Fri,14:47:03,12.5,12.5,Regular,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
23013,10127,0.166666667,sicilian_m,1,19-06-2015,Fri,14:47:03,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
23014,10127,0.166666667,spin_pesto_s,1,19-06-2015,Fri,14:47:03,12.5,12.5,Regular,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
23015,10127,0.166666667,spinach_fet_s,1,19-06-2015,Fri,14:47:03,12,12,Regular,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
23016,10127,0.166666667,thai_ckn_s,1,19-06-2015,Fri,14:47:03,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
23017,10128,0.25,bbq_ckn_s,1,19-06-2015,Fri,14:51:48,12.75,12.75,Regular,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
23018,10128,0.25,ital_supr_m,1,19-06-2015,Fri,14:51:48,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
23019,10128,0.25,spicy_ital_m,1,19-06-2015,Fri,14:51:48,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
23020,10128,0.25,spinach_fet_m,1,19-06-2015,Fri,14:51:48,16,16,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
23021,10129,1,soppressata_l,1,19-06-2015,Fri,14:58:46,20.75,20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
23022,10130,1,spicy_ital_l,1,19-06-2015,Fri,15:22:35,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
23023,10131,0.25,bbq_ckn_s,1,19-06-2015,Fri,15:28:45,12.75,12.75,Regular,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
23024,10131,0.25,four_cheese_m,1,19-06-2015,Fri,15:28:45,14.75,14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
